changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,1279,one-label,1494,1,70,24,0,131,69,7,937,1042,board-256-keyed-false,structured,base
160,251641503,160,3068,all-labels,3476,1,227,58,0,141,97,1274,977,2457,board-256-keyed-false,structured,base
160,251641503,160,3144,reverse,3555,1,254,58,25,145,98,1283,983,2474,board-256-keyed-false,structured,base
160,251641503,160,10712,replace-subtree,11619,1,6893,59,41,157,101,2057,1048,3310,board-256-keyed-false,structured,base
160,251641503,160,1047,one-label,1318,1,308,24,0,128,70,7,474,580,board-256-keyed-true,structured,base
160,251641503,160,2580,all-labels,3005,1,467,58,0,138,95,1055,504,1733,board-256-keyed-true,structured,base
160,251641503,160,1918,reverse,2273,1,344,57,8,135,79,559,481,1190,board-256-keyed-true,structured,base
160,251641503,160,9843,replace-subtree,10704,1,7060,58,37,155,99,1589,531,2315,board-256-keyed-true,structured,base
160,1359462507,160,120,one-label,178,2,5,12,0,6,4,6,58,82,board-16-keyed-false,structured,base
160,1359462507,160,313,all-labels,399,2,15,36,0,7,5,87,60,189,board-16-keyed-false,structured,base
160,1359462507,160,314,reverse,381,2,15,36,1,7,5,87,60,189,board-16-keyed-false,structured,base
160,1359462507,160,410,replace-subtree,539,2,61,35,1,8,4,125,62,229,board-16-keyed-false,structured,base
160,1359462507,160,105,one-label,137,2,19,12,0,6,4,6,30,54,board-16-keyed-true,structured,base
160,1359462507,160,275,all-labels,347,2,27,23,0,7,5,79,31,140,board-16-keyed-true,structured,base
160,1359462507,160,297,reverse,360,2,21,24,0,7,5,101,32,167,board-16-keyed-true,structured,base
160,1359462507,160,361,replace-subtree,446,2,76,23,2,8,5,104,33,168,board-16-keyed-true,structured,base
160,251641503,160,362,one-label,473,2,18,15,0,37,16,6,234,275,board-64-keyed-false,structured,base
160,251641503,160,966,all-labels,1125,2,55,46,0,39,20,332,244,650,board-64-keyed-false,structured,base
160,251641503,160,974,reverse,1158,2,57,46,3,39,20,335,245,654,board-64-keyed-false,structured,base
160,251641503,160,1627,replace-subtree,1824,2,513,46,7,42,21,493,248,816,board-64-keyed-false,structured,base
160,251641503,160,303,one-label,393,2,76,16,0,36,16,6,119,159,board-64-keyed-true,structured,base
160,251641503,160,856,all-labels,1052,2,113,46,0,38,19,291,123,487,board-64-keyed-true,structured,base
160,251641503,160,879,reverse,1027,2,84,45,2,38,21,336,121,528,board-64-keyed-true,structured,base
160,251641503,160,1449,replace-subtree,1695,2,571,46,7,42,20,384,129,586,board-64-keyed-true,structured,base
160,251641503,160,1277,one-label,1486,2,73,24,0,130,67,7,936,1039,board-256-keyed-false,structured,base
160,251641503,160,3086,all-labels,3495,2,240,58,0,142,96,1271,975,2470,board-256-keyed-false,structured,base
160,251641503,160,3084,reverse,3481,2,247,58,23,140,97,1262,977,2421,board-256-keyed-false,structured,base
160,251641503,160,10630,replace-subtree,11401,2,6908,59,38,155,99,2024,1030,3295,board-256-keyed-false,structured,base
160,251641503,160,1060,one-label,1370,2,306,25,0,131,69,7,478,584,board-256-keyed-true,structured,base
160,251641503,160,2597,all-labels,2938,2,464,58,0,137,94,1069,502,1768,board-256-keyed-true,structured,base
160,251641503,160,1906,reverse,2262,2,342,57,9,134,77,556,485,1184,board-256-keyed-true,structured,base
160,251641503,160,9812,replace-subtree,10761,2,7091,58,38,153,97,1589,528,2287,board-256-keyed-true,structured,base
160,1359462507,160,120,one-label,176,2,5,12,0,6,4,5,58,81,board-16-keyed-false,structured,removal
160,1359462507,160,281,all-labels,373,2,14,24,0,7,5,66,60,158,board-16-keyed-false,structured,removal
160,1359462507,160,279,reverse,369,2,14,24,1,7,5,65,60,157,board-16-keyed-false,structured,removal
160,1359462507,160,356,replace-subtree,460,2,43,24,1,8,4,103,62,195,board-16-keyed-false,structured,removal
160,1359462507,160,110,one-label,133,2,21,13,0,6,4,4,31,55,board-16-keyed-true,structured,removal
160,1359462507,160,247,all-labels,314,2,27,24,0,6,5,54,30,115,board-16-keyed-true,structured,removal
160,1359462507,160,268,reverse,319,2,22,24,0,7,5,75,31,138,board-16-keyed-true,structured,removal
160,1359462507,160,319,replace-subtree,425,2,59,24,1,8,5,78,33,142,board-16-keyed-true,structured,removal
160,251641503,160,352,one-label,445,2,18,15,0,35,16,5,231,269,board-64-keyed-false,structured,removal
160,251641503,160,885,all-labels,1075,2,55,47,0,38,20,256,242,573,board-64-keyed-false,structured,removal
160,251641503,160,887,reverse,1089,2,55,47,3,39,20,257,243,571,board-64-keyed-false,structured,removal
160,251641503,160,1251,replace-subtree,1515,2,242,48,5,43,21,414,249,740,board-64-keyed-false,structured,removal
160,251641503,160,306,one-label,410,2,78,16,0,37,17,5,120,160,board-64-keyed-true,structured,removal
160,251641503,160,779,all-labels,940,2,113,46,0,37,20,211,124,407,board-64-keyed-true,structured,removal
160,251641503,160,804,reverse,922,2,86,46,2,40,22,260,123,457,board-64-keyed-true,structured,removal
160,251641503,160,1058,replace-subtree,1299,2,299,46,5,42,20,295,128,493,board-64-keyed-true,structured,removal
160,251641503,160,1268,one-label,1488,2,72,24,0,130,68,6,928,1030,board-256-keyed-false,structured,removal
160,251641503,160,2823,all-labels,3168,2,231,58,0,137,98,1052,974,2211,board-256-keyed-false,structured,removal
160,251641503,160,2916,reverse,3192,2,241,59,23,143,99,1067,972,2270,board-256-keyed-false,structured,removal
160,251641503,160,5653,replace-subtree,6335,2,2275,58,25,150,99,1800,999,2994,board-256-keyed-false,structured,removal
160,251641503,160,1032,one-label,1377,2,304,24,0,129,68,5,466,565,board-256-keyed-true,structured,removal
160,251641503,160,2303,all-labels,2833,2,459,58,0,136,92,811,487,1460,board-256-keyed-true,structured,removal
160,251641503,160,1802,reverse,2156,2,346,58,9,135,78,451,476,1073,board-256-keyed-true,structured,removal
160,251641503,160,4855,replace-subtree,5651,2,2467,58,26,151,98,1249,524,1960,board-256-keyed-true,structured,removal
